Вобласць;Раён;Назва без націскаў;Назва па-расейску;osm:Node ID
Брэсцкая;Камянецкі;Перкавічы;Перковичи;242979630
Брэсцкая;Камянецкі;Робенка;Робенка;242979639
Брэсцкая;Камянецкі;Свішчова;Свищёво;242979545
Брэсцкая;Камянецкі;Селяховічы;Селяховичи;242979479
Брэсцкая;Камянецкі;Сюлкі;Сюлки;242980053
Брэсцкая;Камянецкі;Агароднікі;Огородники;242979142
Брэсцкая;Камянецкі;Воўчын;Волчин;242979092
Брэсцкая;Камянецкі;Вужыкі;Вужики;242979106
Брэсцкая;Камянецкі;Вялічкавічы;Величковичи;242979100
Брэсцкая;Камянецкі;Грымяча;Гремяча;242979207
Брэсцкая;Камянецкі;Грымяча;Гремяча;242979126
Брэсцкая;Камянецкі;Дубавое;Дубовое;242979094
Брэсцкая;Камянецкі;Загародная;Загородная;242979090
Брэсцкая;Камянецкі;Кастары;Костари;242979096
Брэсцкая;Камянецкі;Катэра;Катера;242979093
Брэсцкая;Камянецкі;Крынкі;Крынки;1354871524
Брэсцкая;Камянецкі;Мельнікі;Мельники;2808352375
Брэсцкая;Камянецкі;Навасёлкі;Новосёлки;242979099
Брэсцкая;Камянецкі;Орля;Орля;242979101
Брэсцкая;Камянецкі;Паніквы;Паниквы;242979091
Брэсцкая;Камянецкі;Рудавец;Рудавец;242979151
Брэсцкая;Камянецкі;Сіўкі;Сивки;242979095
Брэсцкая;Камянецкі;Ставы;Ставы;242979097
Брэсцкая;Камянецкі;Альвус;Альвус;242979299
Брэсцкая;Камянецкі;Бярозаўка;Берёзовка;242979188
Брэсцкая;Камянецкі;Бушмічы;Бушмичи;242979193
Брэсцкая;Камянецкі;Вярховічы;Верховичи;242979309
Брэсцкая;Камянецкі;Дварэц;Дворец;242979312
Брэсцкая;Камянецкі;Доўбізна;Долбизна;242979196
Брэсцкая;Камянецкі;Казімірава;Казимирово;242979302
Брэсцкая;Камянецкі;Капылы;Копылы;242979182
Брэсцкая;Камянецкі;Каралін;Каролин;242979163
Брэсцкая;Камянецкі;Кунахавічы;Кунаховичи;242979294
Брэсцкая;Камянецкі;Малая Апака;Малая Опака;242979305
Брэсцкая;Камянецкі;Пабеда;Победа;242979202
Брэсцкая;Камянецкі;Сушкі;Сушки;242979496
Брэсцкая;Камянецкі;Хлевішча;Хлевище;242979296
Брэсцкая;Камянецкі;Ясінаўка;Ясиновка;242979185
Брэсцкая;Камянецкі;Абрамава;Абрамово;242980452
Брэсцкая;Камянецкі;Агароднікі;Огородники;242979621
Брэсцкая;Камянецкі;Асіннікі;Осинники;242979578
Брэсцкая;Камянецкі;Бялёва;Белёво;242980010
Брэсцкая;Камянецкі;Вялічкі;Велички;242979581
Брэсцкая;Камянецкі;Галёнчыцы;Голёнчицы;242980115
Брэсцкая;Камянецкі;Галоўчыцы;Головчицы;242979575
Брэсцкая;Камянецкі;Ганцавічы;Ганцевичи;242979591
Брэсцкая;Камянецкі;Гарадзішча;Городище;242980041
Брэсцкая;Камянецкі;Дашэвічы;Дашевичи;242980129
Брэсцкая;Камянецкі;Дзмітровічы;Дмитровичи;242980056
Брэсцкая;Камянецкі;Заляшаны;Залешаны;242980455
Брэсцкая;Камянецкі;Любашкі;Любашки;242979612
Брэсцкая;Камянецкі;Макавішчы;Маковищи;242980134
Брэсцкая;Камянецкі;Падомша;Подомша;242980183
Брэсцкая;Камянецкі;Панасюкі;Панасюки;242979550
Брэсцкая;Камянецкі;Праходы;Проходы;242979482
Брэсцкая;Камянецкі;Ражкоўка;Рожковка;242979594
Брэсцкая;Камянецкі;Сарава;Сарево;242980031
Брэсцкая;Камянецкі;Сінітычы;Синитычи;242980141
Брэсцкая;Камянецкі;Станьковічы;Станьковичи;242979633
Брэсцкая;Камянецкі;Старышова;Старишово;2799186851
Брэсцкая;Камянецкі;Стаўповіскі;Столповиски;242979588
Брэсцкая;Камянецкі;Унучкі;Унучки;242980132
Брэсцкая;Камянецкі;Хадасы;Ходосы;242980121
Брэсцкая;Камянецкі;Хваянаўка;Хвояновка;242980138
Брэсцкая;Камянецкі;Цярэсіны;Тересины;242979584
Брэсцкая;Камянецкі;Чвіркі;Чвирки;242979556
Брэсцкая;Камянецкі;Янушы;Януши;242979609
Брэсцкая;Камянецкі;Амелянец;Омеленец;242979606
Брэсцкая;Камянецкі;Бобінка;Бобинка;242979553
Брэсцкая;Камянецкі;Ваўкаставец;Волкоставец;242979317
Брэсцкая;Камянецкі;Дубраўцы;Дубравцы;242979615
Брэсцкая;Камянецкі;Каленкавічы;Каленковичи;242979603
Брэсцкая;Камянецкі;Падбур’е;Подбурье;242979597
Брэсцкая;Камянецкі;Радзевічы;Радевичи;242979600
Брэсцкая;Камянецкі;Сіпурка;Сипурка;242979571
Брэсцкая;Камянецкі;Юўсічы;Ювсичи;242979618
Брэсцкая;Камянецкі;Белая;Белая;242980475
Брэсцкая;Камянецкі;Вілы;Вилы;242980484
Брэсцкая;Камянецкі;Гарошкаўка 1;Горошковка 1;242980469
Брэсцкая;Камянецкі;Гарошкаўка 2;Горошковка 2;242979560
Брэсцкая;Камянецкі;Гвоздзь 1;Гвоздь 1;242981269
Брэсцкая;Камянецкі;Гвоздзь 2;Гвоздь 2;242981254
Брэсцкая;Камянецкі;Глыбокі Вугал;Глыбокий Угол;242981272
Брэсцкая;Камянецкі;Занавіны;Зановины;242979548
Брэсцкая;Камянецкі;Каменюкі;Каменюки;242980466
Брэсцкая;Камянецкі;Ляцкія;Ляцкие;242980491
Брэсцкая;Камянецкі;Мшанкі;Мшанки;242979568
Брэсцкая;Камянецкі;Падбельскія Агароднікі;Подбельские Огородники;242981246
Брэсцкая;Камянецкі;Пастухова Балота;Пастухово Болото;242979565
Брэсцкая;Камянецкі;Пашуцкая Буда;Пашутская Буда;242980463
Брэсцкая;Камянецкі;Селішча Вялікае;Селище Великое;242980478
Брэсцкая;Камянецкі;Селішча Малое;Селище Малое;242980482
Брэсцкая;Камянецкі;Яловы Груд;Еловый Груд;1479093536
Брэсцкая;Камянецкі;Гулевічы;Гулевичи;242980118
Брэсцкая;Камянецкі;Клепачы;Клепачи;242980060
Брэсцкая;Камянецкі;Лахавічы;Лаховичи;242981249
Брэсцкая;Камянецкі;Навіцкавічы;Новицковичи;242980018
Брэсцкая;Камянецкі;Падбела;Подбела;242980458
Брэсцкая;Камянецкі;Пашукі;Пашуки;242980186
Брэсцкая;Камянецкі;Ступічава;Ступичево;242980044
Брэсцкая;Камянецкі;Хамуціны;Хомутины;242980189
Брэсцкая;Камянецкі;Чарнакі;Чернаки;242980460
Брэсцкая;Камянецкі;Шышова;Шишово;242981292
Брэсцкая;Камянецкі;Яменка;Яменка;242980113
Брэсцкая;Камянецкі;Беразнякі;Березняки;242980021
Брэсцкая;Камянецкі;Індычы;Индычи;242980999
Брэсцкая;Камянецкі;Падбрадзяны 1;Подбродяны 1;242980926
Брэсцкая;Камянецкі;Падбрадзяны 2;Подбродяны 2;242980963
Брэсцкая;Камянецкі;Пелішча;Пелище;242981017
Брэсцкая;Камянецкі;Пруска Велівейская;Пруска Веливейская;242980957
Брэсцкая;Камянецкі;Рані;Рани;242980270
Брэсцкая;Камянецкі;Седруж;Седруж;242981007
Брэсцкая;Камянецкі;Сосны;Сосны;242980933
Брэсцкая;Камянецкі;Стралі;Стрели;242980936
Брэсцкая;Камянецкі;Шчэрбава;Щербово;242980995
Брэсцкая;Камянецкі;Якубовічы;Якубовичи;242981013
Брэсцкая;Камянецкі;Абяроўшчына;Оберовщина;242979245
Брэсцкая;Камянецкі;Бардзёўка;Бордёвка;242979112
Брэсцкая;Камянецкі;Ваўковічы;Волковичи;242979240
Брэсцкая;Камянецкі;Вярхі;Верхи;242979180
Брэсцкая;Камянецкі;Забалацце;Заболотье;242979215
Брэсцкая;Камянецкі;Лумна;Лумно;242979113
Брэсцкая;Камянецкі;Лясок;Лесок;242979177
Брэсцкая;Камянецкі;Мыкшыцы;Мыкшицы;242979159
Брэсцкая;Камянецкі;Пагранічная;Пограничная;242979242
Брэсцкая;Камянецкі;Пясчатка;Песчатка;242979200
Брэсцкая;Камянецкі;Расна;Рясна;242979238
Брэсцкая;Камянецкі;Сухадол;Суходол;242979167
Брэсцкая;Камянецкі;Тумін;Тумин;242979155
Брэсцкая;Камянецкі;Чапялі;Чепели;242979170
Брэсцкая;Камянецкі;Чарнёва;Чернёво;242979230
Брэсцкая;Камянецкі;Баршчэва;Борщево;242979235
Брэсцкая;Камянецкі;Выгнанка;Выгнанка;242979476
Брэсцкая;Камянецкі;Даўбнёва;Долбнёво;242979213
Брэсцкая;Камянецкі;Зарачаны;Заречаны;242979524
Брэсцкая;Камянецкі;Калонія Кругель;Колония Кругель;2799552504
Брэсцкая;Камянецкі;Кругель;Кругель;242979463
Брэсцкая;Камянецкі;Кусцічы;Кустичи;242979507
Брэсцкая;Камянецкі;Мінкавічы;Минковичи;242979536
Брэсцкая;Камянецкі;Мураўчыцы;Муравчицы;242979227
Брэсцкая;Камянецкі;Ратайчыцы;Ратайчицы;242979504
Брэсцкая;Камянецкі;Трасцяніца;Тростяница;242979466
